ISIN,Name,Description,Clean Price,Yield (%),YTM (%),Coupon,Industry,Maturity,Issuer,Callable,Currency,Issue Date,Pricing Date,Status,Today,Tenor_Date,Regulation
PAL63444B5A9,PANAMA 6.38% 2033-07-25 USD,6.375% BD REDEEM 25/07/2033 USD 1000,98.303,6.652614,6.545641,6.375,Government,2033-07-25,Panama,N,USD,2023-07-25T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,7.833,Unspecified
US698299AW45,PANAMA 6.70% 2036-01-26 USD,6.70% BD REDEEM 26/01/2036 USD 1000,102.509,6.341717,6.242777,6.7,Government,2036-01-26,Panama,N,USD,2006-01-26T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,10.336,Unspecified
PAL63444A5A0,PANAMA 5.20% 2034-07-05 USD,5.20% BD REDEEM 05/07/2034 USD 100000,88.812,6.903563,6.787905,5.2,Government,2034-07-05,Panama,NA,USD,2022-07-05T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,8.778,Unspecified
PAL634445WA5,PANAMA 3.00% 2029-12-27 USD,3% BD REDEEM 27/12/2029 USD - Ser A,86.776,6.526079,6.421637,3,Government,2029-12-27,Panama,NA,USD,2019-12-27T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,4.256,Unspecified
USP90603AP97,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - Reg S,86.271,6.182424,6.091042,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,5.764,Reg S
US698299BQ67,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - 144A,86.271,6.182424,6.091042,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,5.764,144A
PAL634445XA3,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD 1000,86.268,6.183071,6.09167,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,5.764,Unspecified
US25714WAG87,DRGB 11.00% 2026-11-06 USD,11% BD REDEEM 06/11/2026 USD - 144A,101.561,9.591089,9.360984,11,Government,2026-11-06,Dominican Republic,N,USD,2016-05-03T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,1.114,144A
XS1410454406,DRGB 11.00% 2026-11-06 USD,11% NT REDEEM 06/11/2026 USD 100000,101.561,9.591089,9.360984,11,Government,2026-11-06,Dominican Republic,N,USD,2016-05-06T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,1.114,Unspecified
US25714PDJ49,DRGB 6.88% 2026-01-29 USD,6.875% NT REDEEM 29/01/2026 USD 100000 - 144A,100.8,5.080322,4.999035,6.875,Government,2026-01-29,Dominican Republic,N,USD,2016-01-29T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,0.344,144A
USP3579EBK21,DRGB 6.88% 2026-01-29 USD,6.875% NT REDEEM 29/01/2026 USD 100000 - Reg S,100.8,5.080322,4.999035,6.875,Government,2026-01-29,Dominican Republic,N,USD,2016-01-29T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,0.344,Reg S
US25714PAJ75,DRGB 8.63% 2027-04-20 USD,8.625% BD REDEEM 20/04/2027 USD 100000 - 144A,104,5.855184,5.780418,8.625,Government,2027-04-20,Dominican Republic,N,USD,2006-03-20T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,1.569,144A
USP3579EAG28,DRGB 8.63% 2027-04-20 USD,8.625% BD REDEEM 20/04/2027 USD 100000 - Reg S,104,5.855184,5.780418,8.625,Government,2027-04-20,Dominican Republic,N,USD,2006-03-20T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,1.569,Reg S
US25714RDA95,DRGB 12.00% 2025-10-03 USD,12% NT REDEEM 03/10/2025 USD - 144A,99.631,14.555406,14.021046,12,Government,2025-10-03,Dominican Republic,N,USD,2022-10-03T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,0.022,144A
XS2543286004,DRGB 12.00% 2025-10-03 USD,12% BD REDEEM 03/10/2025 USD 1000 - Reg S,99.631,14.555406,14.021046,12,Government,2025-10-03,Dominican Republic,NA,USD,2022-10-03T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,0.022,Reg S
US25714PEU84,DRGB 13.00% 2026-01-30 USD,13% NT REDEEM 30/01/2026 USD - 144A,99.923,13.140284,12.631272,13,Government,2026-01-30,Dominican Republic,N,USD,2023-01-30T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,0.347,144A
US25714WBG78,DRGB 11.50% 2034-01-11 USD,11.50% BD REDEEM 11/01/2034 USD - 144A,108.572,9.96637,9.722748,11.5,Government,2034-01-11,Dominican Republic,NA,USD,2019-01-11T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,8.294,144A
XS2587319729,DRGB 13.63% 2034-02-10 USD,13.625% DB REDEEM 10/02/2034 USD 1000,120.452,9.993291,9.7474,13.625,Government,2034-02-10,Dominican Republic,NA,USD,2023-02-07T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,8.375,Unspecified
US25714WBR34,DRGB 12.75% 2029-09-23 USD,12.75% NT REDEEM 23/09/2029 USD,109.699,9.815342,9.58198,12.75,Government,2029-09-23,Dominican Republic,N,USD,2022-09-23T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,3.994,Unspecified
DO1005207118,DRGB 6.65% 2026-12-27 USD,6.65% BD REDEEM 27/12/2026 USD 1000,102.474,4.755728,4.699745,6.65,Government,2026-12-27,Dominican Republic,N,USD,2019-12-27T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,1.256,Unspecified
US25714PDT21,DRGB 5.95% 2027-01-25 USD,5.95% BD REDEEM 25/01/2027 USD 100000 - 144A,101.299,5.005595,4.940307,5.95,Government,2027-01-25,Dominican Republic,N,USD,2017-01-25T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,1.333,144A
USP3579EBV85,DRGB 5.95% 2027-01-25 USD,5.95% BD REDEEM 25/01/2027 USD 100000 - Reg S,101.299,5.005595,4.940307,5.95,Government,2027-01-25,Dominican Republic,N,USD,2017-01-25T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,1.333,Reg S
US25714PET12,DRGB 7.05% 2031-02-03 USD,7.05% NT REDEEM 03/02/2031 USD 1000 - 144A,106.629,5.6246,5.543173,7.05,Government,2031-02-03,Dominican Republic,Y,USD,2023-02-03T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,5.356,144A
USP3579ECR64,DRGB 7.05% 2031-02-03 USD,7.05% BD REDEEM 03/02/2031 USD 150000 - Reg S,106.629,5.6246,5.543173,7.05,Government,2031-02-03,Dominican Republic,Y,USD,2023-02-03T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,5.356,Reg S
US25714PEP99,DRGB 5.50% 2029-02-22 USD,5.50% BD REDEEM 22/02/2029 USD 150000 - 144A,100.877,5.223654,5.150712,5.5,Government,2029-02-22,Dominican Republic,Y,USD,2022-02-22T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,3.408,144A
USP3579ECP09,DRGB 5.50% 2029-02-22 USD,5.50% BD REDEEM 22/02/2029 USD 150000 - reg s,100.877,5.223654,5.150712,5.5,Government,2029-02-22,Dominican Republic,Y,USD,2022-02-22T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,3.408,Unspecified
US25714PDZ80,DRGB 6.00% 2028-07-19 USD,6% NT REDEEM 19/07/2028 USD 150000 - 144A,102.431,5.094765,5.032607,6,Government,2028-07-19,Dominican Republic,Y,USD,2018-07-19T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,2.817,144A
USP3579ECB13,DRGB 6.00% 2028-07-19 USD,6% NT REDEEM 19/07/2028 USD 150000 - Reg S,102.431,5.094765,5.032607,6,Government,2028-07-19,Dominican Republic,Y,USD,2018-07-19T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,2.817,Reg S
US25714PEZ71,DRGB 6.60% 2036-06-01 USD,6.60% BD REDEEM 01/06/2036 USD 150000 - 144A,103.39,6.163836,6.070191,6.6,Government,2036-06-01,Dominican Republic,Y,USD,2024-07-01T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,10.683,144A
USP3579ECU93,DRGB 6.60% 2036-06-01 USD,6.60% BD REDEEM 01/06/2036 USD 150000 - Reg S,103.39,6.163836,6.070191,6.6,Government,2036-06-01,Dominican Republic,Y,USD,2024-07-01T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,10.683,Reg S
DO1005208215,DRGB 6.95% 2029-06-26 USD,6.95% BD REDEEM 26/06/2029 USD 1000,106.178,5.164418,5.099921,6.95,Government,2029-06-26,Dominican Republic,N,USD,2020-06-26T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,3.753,Unspecified
US25714PEN42,DRGB 6.00% 2033-02-22 USD,6% BD REDEEM 22/02/2033 USD 1000 - 144A,101.113,5.814948,5.729011,6,Government,2033-02-22,Dominican Republic,Y,USD,2022-02-22T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,7.408,144A
USP3579ECN50,DRGB 6.00% 2033-02-22 USD,6% BD REDEEM 22/02/2033 USD 1000 - Reg S,101.113,5.814948,5.729011,6,Government,2033-02-22,Dominican Republic,Y,USD,2022-02-22T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,7.408,Reg S
US25714PCW68,DRGB 6.85% 2045-01-27 USD,6.85% BD REDEEM 27/01/2045 USD 100000 - 144A,101.83,6.680147,6.570698,6.85,Government,2045-01-27,Dominican Republic,N,USD,2015-01-27T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,19.339,144A
USP3579EBE60,DRGB 6.85% 2045-01-27 USD,6.85% BD REDEEM 27/01/2045 USD 100000 - Reg S,101.83,6.680147,6.570698,6.85,Government,2045-01-27,Dominican Republic,N,USD,2015-01-27T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,19.339,Reg S
US25714PED69,DRGB 4.50% 2030-01-30 USD,4.50% BD REDEEM 30/01/2030 USD 150000 - 144A,96.521,5.38726,5.314282,4.5,Government,2030-01-30,Dominican Republic,Y,USD,2020-01-30T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,4.347,144A
USP3579ECF27,DRGB 4.50% 2030-01-30 USD,4.50% BD REDEEM 30/01/2030 USD 150000 - Reg S,96.521,5.38726,5.314282,4.5,Government,2030-01-30,Dominican Republic,Y,USD,2020-01-30T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,4.347,Reg S
US25714PDW59,DRGB 6.50% 2048-02-15 USD,6.50% BD REDEEM 15/02/2048 USD 150000 - 144A,97.527,6.714614,6.603286,6.5,Government,2048-02-15,Dominican Republic,Y,USD,2018-02-15T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,22.389,144A
USP3579EBY25,DRGB 6.50% 2048-02-15 USD,6.50% BD REDEEM 15/02/2048 USD 150000 - Reg S,97.527,6.714614,6.603286,6.5,Government,2048-02-15,Dominican Republic,Y,USD,2018-02-15T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,22.389,Reg S
US25714PEF18,DRGB 4.88% 2032-09-23 USD,4.875% BD REDEEM 23/09/2032 USD 150000 - 144A,94.314,5.863695,5.778299,4.875,Government,2032-09-23,Dominican Republic,Y,USD,2020-09-23T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,6.994,144A
USP3579ECH82,DRGB 4.88% 2032-09-23 USD,4.875% BD REDEEM 23/09/2032 USD 150000 - Reg S,94.314,5.863695,5.778299,4.875,Government,2032-09-23,Dominican Republic,Y,USD,2020-09-23T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,6.994,Reg S
US25714PEG90,DRGB 5.30% 2041-01-21 USD,5.30% BD REDEEM 21/01/2041 USD 150000 - 144A,88.479,6.492424,6.3885439999999996,5.3,Government,2041-01-21,Dominican Republic,Y,USD,2021-01-21T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,15.322,144A
USP3579ECJ49,DRGB 5.30% 2041-01-21 USD,5.30% BD REDEEM 21/01/2041 USD 150000 - Reg S,88.479,6.492424,6.3885439999999996,5.3,Government,2041-01-21,Dominican Republic,Y,USD,2021-01-21T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,15.322,Reg S
DO1005208322,DRGB 6.75% 2040-07-24 USD,6.75% BD REDEEM 24/07/2040 USD 1000,102.514,6.484212,6.381667,6.75,Government,2040-07-24,Dominican Republic,N,USD,2020-07-24T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,14.831,Unspecified
US25714PEB04,DRGB 6.40% 2049-06-05 USD,6.40% BD REDEEM 05/06/2049 USD 150000 - 144A,96.819,6.667358,6.558421,6.4,Government,2049-06-05,Dominican Republic,Y,USD,2019-06-05T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,23.694,144A
USP3579ECE51,DRGB 6.40% 2049-06-05 USD,6.40% BD REDEEM 05/06/2049 USD 150000 - Reg S,96.819,6.667358,6.558421,6.4,Government,2049-06-05,Dominican Republic,Y,USD,2019-06-05T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,23.694,Reg S
US25714PCF36,DRGB 7.45% 2044-04-30 USD,7.45% BD REDEEM 30/04/2044 USD 100000 - 144A,107.351,6.750905,6.63999,7.45,Government,2044-04-30,Dominican Republic,N,USD,2014-04-30T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,18.597,144A
USP3579EAY34,DRGB 7.45% 2044-04-30 USD,7.45% BD REDEEM 30/04/2044 USD 100000 - Reg S,107.351,6.750905,6.63999,7.45,Government,2044-04-30,Dominican Republic,N,USD,2014-04-30T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,18.597,Reg S
US25714PEE43,DRGB 5.88% 2060-01-30 USD,5.875% BD REDEEM 30/01/2060 USD 150000 - 144A,86.779,6.878675,6.763177,5.875,Government,2060-01-30,Dominican Republic,Y,USD,2020-01-30T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,34.347,144A
USP3579ECG00,DRGB 5.88% 2060-01-30 USD,5.875% BD REDEEM 30/01/2060 USD 150000 - Reg S,86.779,6.878675,6.763177,5.875,Government,2060-01-30,Dominican Republic,Y,USD,2020-01-30T00:00:00Z,2025-08-14T00:00:00Z,Active,2025-09-25,34.347,Reg S
